UCSC_Refseq_id	Refseq_mRNA	Gene_symbol	transcript_length	ES (raw tags)	EB (raw tags)
12183	NM_008768	Orm1	768	1	2
14671	NM_009042	Reg1	769	1	6
12185	NM_011016	Orm2	774	1	5
4405	NM_172155	Prl3d2	774	1	0
21133	NM_011174	Prh1	786	1	1
20718	NM_027163	Il1f8	790	1	0
19313	NM_001081669	EG434760	795	1	0
12409	NM_177669	A630098G03Rik	820	1	0
12548	NM_023865	9530002B09Rik	825	1	1
21204	NM_009430	Prss2	826	1	4
5274	NM_001034102	EG545047	851	1	3
20984	NM_001101656	LOC100043123	852	1	0
15916	NM_010640	Klk1b11	861	1	6
16329	NM_007490	Art2a	864	1	6
4404	NM_008864	Prl3d1	871	1	1
20096	NM_001085520	LOC381536	883	1	2
20453	NM_020268	Klk1b27	888	1	2
18088	NM_146557	Olfr869	888	1	0
18091	NM_146560	Olfr872	888	1	0
20496	NM_001099313	LOC670482	890	1	0
8201	NM_030061	Spink12	891	1	3
4333	NM_134243	V1rh20	897	1	2
4339	NM_134239	V1rh14	897	1	1
4340	NM_134222	V1ri5	897	1	0
4342	NM_134237	V1rh12	897	1	0
9941	NM_010990	Olfr48	906	1	2
14585	NM_053238	V1rc8	909	1	0
14587	NM_134180	V1rc25	909	1	2
14611	NM_134168	V1rc13	909	1	6
14802	NM_053218	V1ra3	909	1	0
4325	NM_134224	V1ri7	909	1	0
14565	NM_134175	V1rc20	912	1	2
14571	NM_053237	V1rc7	912	1	0
20118	NM_134436	V1rc33	912	1	0
9908	NM_146901	Olfr1217	915	1	1
9929	NM_146969	Olfr1243	918	1	2
19978	NM_146907	Olfr1282	918	1	0
9946	NM_146474	Olfr1261	921	1	2
2456	NM_207230	Olfr320	921	1	0
2458	NM_146501	Olfr318	921	1	0
6870	NM_001011808	Olfr198	921	1	3
9090	NM_026208	1700019N19Rik	923	1	5
9895	NM_146895	Olfr1201	924	1	0
9899	NM_001001810	Olfr1206	924	1	0
18329	NM_146613	Olfr973	924	1	1
2350	NM_146911	Olfr1377	924	1	3
6862	NM_146397	Olfr190	924	1	1
8729	NM_146689	Olfr1459	924	1	9
9949	NM_021368	Olfr1264	927	1	6
14430	NM_207028	Tas2r126	927	1	0
14576	NM_134182	V1rc27	927	1	0
15152	NM_199154	Tas2r107	927	1	3
18295	NM_146815	Olfr926	927	1	0
4330	NM_134218	V1rh9	927	1	0
4343	NM_134240	V1rh16	927	1	0
7581	NM_146834	Olfr101	927	1	0
7582	NM_001011721	Olfr102	927	1	1
8720	NM_146704	Olfr1446	927	1	0
19319	NM_001039696	Rhox4h	929	1	6
9484	NM_146628	Olfr344	930	1	0
9486	NM_146938	Olfr346	930	1	6
14806	NM_053222	V1ra7	930	1	0
14938	NM_146912	Olfr211	930	1	3
16230	NM_146851	Olfr295	930	1	0
16906	NM_146956	Olfr525	930	1	6
18254	NM_001011798	Olfr884	930	1	1
18258	NM_146482	Olfr889	930	1	2
18273	NM_146802	Olfr902	930	1	7
1537	NM_147071	Olfr1352	930	1	1
5223	NM_001011530	Olfr723	930	1	0
6868	NM_146779	Olfr196	930	1	0
7578	NM_146510	Olfr98	930	1	4
8736	NM_146695	Olfr1469	930	1	1
971	NM_146764	Olfr1408	933	1	3
976	NM_146651	Olfr1403	933	1	1
9492	NM_146942	Olfr351	933	1	0
20068	NM_146579	Olfr1032	933	1	1
9806	NM_146592	Olfr1086	933	1	2
9945	NM_146981	Olfr1260	933	1	2
14446	NM_146656	Olfr444	933	1	1
14447	NM_146655	Olfr441	933	1	1
16547	NM_146774	Olfr472	933	1	0
16564	NM_146736	Olfr491	933	1	2
18289	NM_146787	Olfr920	933	1	4
18298	NM_146442	Olfr934	933	1	2
18335	NM_147106	Olfr980	933	1	0
2018	NM_207159	Olfr814	933	1	2
7577	NM_146512	Olfr97	933	1	2
19329	NM_001025083	Rhox12	935	1	5
9881	NM_001011816	Olfr1181	936	1	2
9911	NM_146900	Olfr1220	936	1	2
18089	NM_146904	Olfr870	936	1	0
18092	NM_146825	Olfr39	936	1	3
18291	NM_146781	Olfr922	936	1	2
18325	NM_146826	Olfr969	936	1	1
18333	NM_147105	Olfr978	936	1	2
1985	NM_207008	Olfr773-ps1	936	1	1
2003	NM_146927	Olfr799	936	1	1
2305	NM_146471	Olfr1393	936	1	0
2316	NM_207574	Olfr1383	936	1	0
2319	NM_207573	Olfr1380	936	1	0
2371	NM_207227	Olfr1373	936	1	0
20045	NM_146420	Olfr738	936	1	4
5240	NM_146430	Olfr742	936	1	0
5286	NM_001001808	Olfr221	936	1	5
7133	NM_134196	V1re7	936	1	1
9481	NM_146951	Olfr340	939	1	1
10103	NM_146400	Olfr1288	939	1	3
10113	NM_146402	Olfr1303	939	1	2
16913	NM_146954	Olfr535	939	1	1
18064	NM_001011823	Olfr834	939	1	2
18085	NM_146558	Olfr866	939	1	6
1988	NM_207559	Olfr776	939	1	1
1994	NM_146549	Olfr786	939	1	7
1995	NM_001011822	Olfr787	939	1	0
2014	NM_146550	Olfr810	939	1	2
2020	NM_146672	Olfr816	939	1	1
2449	NM_001011531	Olfr329	939	1	1
4314	NM_145844	V1rh2	939	1	0
6578	NM_147068	Olfr166	939	1	3
6579	NM_146935	Olfr167	939	1	1
20057	NM_001011783	Olfr104	939	1	0
9482	NM_146950	Olfr341	942	1	2
9794	NM_207134	Olfr1061	942	1	1
9798	NM_146405	Olfr228	942	1	3
9799	NM_146406	Olfr1076	942	1	5
22387	NM_207152	Olfr1338	942	1	3
14432	NM_146987	Olfr457	942	1	1
15577	NM_207548	V1rd22	942	1	2
16414	NM_146812	Olfr620	942	1	0
18265	NM_146870	Olfr25	942	1	3
2030	NM_146676	Olfr826	942	1	0
9743	NM_146433	Olfr994	945	1	2
9747	NM_001011695	Olfr1000	945	1	2
9926	NM_146808	Olfr1240	945	1	3
9935	NM_146965	Olfr1250	945	1	0
16370	NM_147113	Olfr560	945	1	0
16546	NM_146425	Olfr470	945	1	0
16567	NM_146737	Olfr494	945	1	1
16574	NM_001011871	Olfr506	945	1	3
16583	NM_001011846	Olfr517	945	1	1
17476	NM_146539	Olfr373	945	1	4
18257	NM_146424	Olfr888	945	1	1
18319	NM_146504	Olfr961	945	1	3
18328	NM_146610	Olfr972	945	1	1
8738	NM_146690	Olfr1472	945	1	0
8740	NM_146301	Olfr1475	945	1	0
8751	NM_146741	Olfr1497	945	1	2
5381	NM_001024714	Cma2	947	1	1
9814	NM_146843	Olfr1097	948	1	3
9815	NM_146845	Olfr1098	948	1	1
9877	NM_146771	Olfr1176	948	1	3
9924	NM_146790	Olfr1238	948	1	5
10112	NM_146889	Olfr1302	948	1	2
12502	NM_146334	Olfr1330	948	1	2
16358	NM_146755	Olfr551	948	1	8
16395	NM_001011845	Olfr597	948	1	0
16483	NM_147044	Olfr679	948	1	0
16536	NM_146780	Olfr715	948	1	0
16557	NM_146735	Olfr483	948	1	4
18073	NM_146523	Olfr850	948	1	4
18076	NM_146522	Olfr854	948	1	4
2772	NM_146708	Olfr402	948	1	1
8701	NM_146687	Olfr1436	948	1	0
8742	NM_207575	Olfr1480	948	1	2
9871	NM_146648	Olfr1165	950	1	7
9792	NM_146391	Olfr1058	951	1	1
16352	NM_146840	Olfr545	951	1	0
16404	NM_146756	Olfr608	951	1	4
16437	NM_147084	Olfr639	951	1	6
16487	NM_001011857	Olfr685	951	1	1
18282	NM_146786	Olfr914	951	1	2
8755	NM_146797	Olfr1502	951	1	0
16359	NM_147102	Olfr552	954	1	2
16410	NM_147099	Olfr616	954	1	0
18066	NM_146564	Olfr836	954	1	0
18082	NM_146528	Olfr860	954	1	2
4269	NM_010984	Olfr42	954	1	2
7612	NM_146487	Olfr130	954	1	0
8728	NM_146575	Olfr1457	954	1	5
5244	NM_207156	Olfr747	955	1	0
9795	NM_147078	Olfr1062	956	1	0
16411	NM_146841	Olfr617	957	1	2
16474	NM_147059	Olfr668	957	1	3
16916	NM_146934	Olfr46	957	1	0
8685	NM_001011524	Olfr1418	957	1	0
9781	NM_146583	Olfr52	960	1	2
14421	NM_001001453	Tas2r144	960	1	4
15379	NM_146385	Olfr1347	960	1	0
16386	NM_147054	Olfr584	960	1	0
16396	NM_001011793	Olfr598	960	1	3
16467	NM_146748	Olfr661	960	1	0
1538	NM_147040	Olfr1351	960	1	2
1993	NM_146729	Olfr784	960	1	1
2015	NM_146552	Olfr811	960	1	4
9784	NM_147014	Olfr1048	963	1	2
16912	NM_001011815	Olfr533	963	1	2
9773	NM_001011532	Olfr1037	966	1	1
16299	NM_146356	Olfr521	966	1	2
5226	NM_146316	Olfr726	966	1	0
7599	NM_213721	Olfr118	966	1	1
508	NM_146491	Olfr1410	969	1	4
507	NM_146490	Olfr1411	972	1	2
22421	NM_146727	Olfr611	972	1	3
16572	NM_001011527	Olfr503	972	1	2
9766	NM_001011774	Olfr1028	975	1	1
19321	NM_001039698	Rhox4g	978	1	0
9829	NM_207565	Olfr1113	981	1	2
19958	NM_001085547	LOC665992	983	1	0
16568	NM_146364	Olfr495	993	1	0
2462	NM_001011760	Olfr314	993	1	3
7601	NM_146631	Olfr120	993	1	0
7603	NM_146288	Olfr122	993	1	1
18280	NM_146810	Olfr912	995	1	1
15170	NM_207025	Tas2r123	1002	1	1
16584	NM_146306	Olfr518	1002	1	1
9894	NM_001005227	Olfr1200	1011	1	1
15494	NM_023289	Ceacam11	1011	1	3
19687	NM_153109	Tgifx1	1022	1	0
4091	NM_013773	Tcl1b1	1026	1	2
6937	NM_027170	2310057N15Rik	1026	1	1
1233	NM_001010840	Taar8c	1035	1	0
13484	NM_008644	Muc10	1042	1	5
9031	NM_001081271	EG546729	1047	1	5
21464	NM_011330	Ccl11	1073	1	8
4344	NM_001083311	OTTMUSG00000000541	1086	1	1
5040	NM_001013826	Dupd1	1103	1	10
4322	NM_134213	V1rh4	1104	1	0
1846	NM_054079	Iltifb	1110	1	1
14144	NM_027069	1700018F24Rik	1119	1	4
19549	NM_010759	Mageb1	1143	1	0
5239	NM_207133	Olfr741	1144	1	2
19954	NM_207571	Olfr1355	1148	1	1
4335	NM_134215	V1rh6	1155	1	4
16977	NM_001037822	Krtap5-5	1177	1	2
16051	NM_207540	Mrgprx1	1180	1	1
12547	NM_001033791	OTTMUSG00000008911	1181	1	1
19339	NM_183126	6030498E09Rik	1184	1	5
18080	NM_011001	Olfr58	1185	1	2
20739	NM_178894	AA792892	1212	1	0
19937	NM_023546	Ssty2	1216	1	0
15576	NM_030735	V1rd9	1225	1	2
10918	NM_001002898	Sirpb1	1232	1	3
13097	NM_027609	Speer4f	1232	1	1
6610	NM_025634	2310042E22Rik	1276	1	1
15159	NM_001024705	Prpmp5	1284	1	2
1330	NM_008147	Gp49a	1305	1	4
7554	NM_177637	H2-M10.5	1384	1	3
20092	NM_001085531	EG545645	1463	1	2
8667	NM_029499	Ms4a4c	1466	1	7
18971	NM_015793	Fbxw14	1497	1	0
14105	NM_145601	BC016201	1511	1	1
17671	NM_145601	BC016201	1511	1	0
7747	NM_018751	Sult1c1	1513	1	0
9914	NM_146892	Olfr1223	1531	1	1
6119	NM_201360	9030605E09Rik	1624	1	2
6118	NM_010006	Cyp2d9	1629	1	3
11359	NM_019414	Selenbp2	1695	1	3
19931	NM_011253	Rbmy1a1	1707	1	0
12867	NM_001005371	OTTMUSG00000010328	1791	1	2
11992	NM_010550	Il11ra2	1954	1	0
20157	NM_001085523	OTTMUSG00000016453	1960	1	0
15361	NM_030741	V1rd2	1994	1	0
20803	NM_001099920	LOC100039890	2023	1	0
21778	NM_001033479	Gm1527	2120	1	1
8595	NM_172776	D630002G06Rik	2208	1	2
17296	NM_001025240	EG384813	2211	1	1
6345	NM_010669	Krt6b	2237	1	10
21315	NM_001104645	Vmn2r55	2346	1	0
21289	NM_001104619	EG667069	2484	1	2
21339	NM_001105073	Vmn2r41	2559	1	2
21306	NM_001104634	EG667180	2562	1	1
21347	NM_001105061	Vmn2r64	2565	1	0
21120	NM_001102584	EG666002	2571	1	3
21252	NM_001104575	EG628185	2574	1	6
21256	NM_001104581	EG619788	2574	1	5
21345	NM_001105059	Vmn2r62	2580	1	0
21233	NM_001104541	Vmn2r92	2583	1	0
21334	NM_001105070	Vmn2r38	2586	1	1
21364	NM_001105178	EG434117	2586	1	0
21341	NM_001105055	EG628422	2589	1	7
19143	NM_009485	V2r1	2614	1	3
4549	NM_001033438	Gm906	3152	1	0
17129	NM_183035	Defb34	246	2	3
17124	NM_183039	Defb40	249	2	1
17127	NM_183038	Defb39	252	2	4
22298	NM_001101647	Prlh	261	2	5
13969	NM_001013412	Ccl26l	282	2	2
20012	NM_153108	Defb8	286	2	1
17131	NM_001039563	EG546038	378	2	1
21168	NM_001001332	BC117090	387	2	2
20571	NM_001099329	LOC100043860	407	2	0
5447	NM_001039121	EG654458	408	2	3
15840	NM_009596	Abpa	409	2	3
6729	NM_001082547	EG433016	413	2	4
11554	NM_001044382	Prok1	414	2	3
22290	NM_020563	Apbh	419	2	1
10501	NM_207276	4930525K10Rik	426	2	4
14416	NM_032542	Sval2	435	2	1
2947	NM_183249	1100001G20Rik	438	2	3
21039	NM_001011876	Ang6	444	2	0
5900	NM_001081961	2300005B03Rik	464	2	4
13481	NM_011423	Smr3	467	2	0
5266	NM_019398	Ear5	468	2	1
18625	NM_178933	Ostb	488	2	4
670	NM_178260	Kiss1	496	2	4
17152	NM_001007582	AY761184	496	2	19
2381	NM_153069	Leap2	497	2	5
19580	NM_029590	1700010D01Rik	499	2	1
2910	NM_021443	Ccl8	500	2	2
10495	NM_001037933	EG629114	501	2	1
20862	NM_207262	Abpe	512	2	1
19202	NM_001081565	LOC631002	513	2	3
15838	NM_203502	Abpb	514	2	1
20886	NM_001009952	Abpd	520	2	2
6942	NM_130857	Krtap16-5	526	2	0
20091	NM_001085528	Ifnz	549	2	2
20101	NM_001085491	1700125D06Rik	558	2	5
6946	NM_183296	Krtap16-10	570	2	1
19639	NM_001045541	ENSMUSG00000043661	585	2	4
20457	NM_199319	Ssxb5	602	2	0
14790	NM_201356	Gm839	604	2	3
6941	NM_130870	Krtap16-1	605	2	0
15179	NM_010594	Kap	608	2	3
19141	NM_009267	Spt1	628	2	12
15011	NM_027218	Clec4b1	630	2	0
6731	NM_029733	2010005H15Rik	639	2	0
20565	NM_001099309	LOC666927	649	2	0
20936	NM_001100455	Lcn11	650	2	1
19079	NM_031161	Cck	658	2	20
2944	NM_013652	Ccl4	660	2	10
19235	NM_025738	Cypt6	673	2	3
10496	NM_176950	9230107O10Rik	690	2	4
14670	NM_009043	Reg2	692	2	1
4235	NM_181852	Prl2c5	694	2	3
6848	NM_001033404	Gm813	702	2	11
11317	NM_025984	Lce1a1	708	2	2
5277	NM_053111	Ear6	712	2	0
19454	NM_181855	Magea9	732	2	0
11308	NM_011474	Sprr2h	747	2	1
3192	NM_029351	2310040M23Rik	759	2	4
9305	NM_010695	Lcn4	774	2	6
20956	NM_001100465	OTTMUSG00000017156	779	2	2
19535	NM_017471	Pbsn	782	2	3
21095	NM_001003405	1810049H19Rik	801	2	1
11311	NM_009265	Sprr1b	820	2	3
21202	NM_001103153	LOC100040233	830	2	0
4627	NM_010702	Lect2	832	2	26
22534	NM_007534	Bcl2a1b	834	2	5
9281	NM_029959	Lcn9	839	2	5
18725	NM_008182	Gsta2	855	2	5
14399	NM_023707	1810009J06Rik	856	2	2
2453	NM_144544	2210407C18Rik	857	2	3
16330	NM_019915	Art2b	870	2	1
18861	NM_028562	1700080E11Rik	871	2	2
19246	NM_207524	BC049702	872	2	0
19199	NM_199066	Ssxb9	877	2	2
3331	NM_027083	Lyzl6	882	2	7
6935	NM_010671	Krtap13	884	2	1
4318	NM_001080972	OTTMUSG00000000480	891	2	0
4338	NM_134245	V1ri10	897	2	2
7127	NM_134194	V1re5	897	2	2
15919	NM_010642	Klk1b21	903	2	2
19312	NM_001039689	Rhox4c	903	2	0
9885	NM_146530	Olfr1186	912	2	1
10094	NM_146396	Olfr1277	912	2	2
14573	NM_134184	V1rc29	912	2	1
15408	NM_134206	V1rg5	915	2	15
9882	NM_001011535	Olfr1182	918	2	0
9919	NM_146789	Olfr1230	918	2	4
9925	NM_146970	Olfr1239	918	2	0
9956	NM_146984	Olfr142	918	2	6
21003	NM_026834	1110054P19Rik	918	2	0
6252	NM_146281	Olfr284	918	2	2
6876	NM_001011736	Olfr205	918	2	1
9479	NM_146947	Olfr338	921	2	2
9940	NM_146983	Olfr1256	921	2	10
18083	NM_146562	Olfr862	921	2	3
6874	NM_146486	Olfr203	921	2	3
9933	NM_146791	Olfr1248	924	2	1
9959	NM_146975	Olfr1273	924	2	0
16528	NM_001011542	Olfr708	924	2	0
12154	NM_031188	Mup1	925	2	0
12157	NM_031188	Mup1	926	2	0
9785	NM_147016	Olfr1049	927	2	7
9786	NM_207562	Olfr1051	927	2	0
9900	NM_146778	Olfr1208	927	2	1
14445	NM_146295	Olfr446	927	2	1
18294	NM_146783	Olfr26	927	2	4
18297	NM_146441	Olfr933	927	2	1
18299	NM_146746	Olfr935	927	2	3
20456	NM_001001450	Ssxb2	927	2	0
4313	NM_145850	V1rh17	927	2	4
5300	NM_020514	Olfr1509	927	2	3
6867	NM_146998	Olfr195	927	2	6
9740	NM_001011534	Olfr988	930	2	4
9898	NM_146463	Olfr1204	930	2	1
9952	NM_146342	Olfr1269	930	2	8
18079	NM_001012265	Olfr857	930	2	1
18285	NM_001011864	Olfr917	930	2	4
6863	NM_001011807	Olfr191	930	2	0
7604	NM_146630	Olfr123	930	2	9
18839	NM_001034892	EG434510	931	2	9
13949	NM_029681	Wbscr28	932	2	4
18277	NM_146872	Olfr908	932	2	3
9771	NM_001011872	Olfr1034	933	2	0
9858	NM_001011834	Olfr1152	933	2	1
9916	NM_146967	Olfr1226	933	2	2
9939	NM_146977	Olfr1255	933	2	3
15359	NM_207543	V1rd10	933	2	3
16548	NM_146775	Olfr473	933	2	1
16549	NM_146495	Olfr474	933	2	1
18247	NM_146749	Olfr875	933	2	6
18274	NM_146801	Olfr904	933	2	3
18279	NM_146811	Olfr910	933	2	2
18284	NM_146784	Olfr916	933	2	2
18336	NM_146286	Olfr981	933	2	1
2017	NM_207147	Olfr813	933	2	2
9494	NM_146941	Olfr353	936	2	0
9909	NM_146818	Olfr1218	936	2	2
9915	NM_146891	Olfr1225	936	2	1
2004	NM_146548	Olfr800	936	2	0
2311	NM_146467	Olfr1388	936	2	4
2318	NM_146469	Olfr1381	936	2	1
2372	NM_207253	Olfr1371	936	2	0
4326	NM_134236	V1rh11	936	2	3
989	NM_146716	Olfr432	939	2	1
9487	NM_146943	Olfr347	939	2	1
9503	NM_146662	Olfr365	939	2	2
9823	NM_146844	Olfr1107	939	2	1
10092	NM_001011795	Olfr1275	939	2	4
10093	NM_146395	Olfr1276	939	2	6
10107	NM_146403	Olfr1295	939	2	3
10108	NM_146888	Olfr1297	939	2	2
10111	NM_146887	Olfr1301	939	2	3
10115	NM_001011803	Olfr1306	939	2	4
15378	NM_146914	Olfr5	939	2	0
16058	NM_207537	Mrgprb3	939	2	3
16376	NM_147110	Olfr570	939	2	0
18069	NM_207145	Olfr845	939	2	2
18074	NM_146905	Olfr851	939	2	1
18341	NM_146615	Olfr986	939	2	2
1980	NM_146864	Olfr768	939	2	0
1981	NM_146267	Olfr769	939	2	3
1986	NM_207620	Olfr774	939	2	0
1987	NM_146545	Olfr1518	939	2	1
2012	NM_146928	Olfr808	939	2	3
2765	NM_147005	Olfr395	939	2	4
4323	NM_134212	V1rh3	939	2	3
5236	NM_146666	Olfr736	939	2	1
6413	NM_008762	Olfr15	939	2	7
14434	NM_001081301	EG546896	940	2	6
12136	NM_146920	Olfr267	942	2	3
12503	NM_001011870	Olfr1329	942	2	1
14391	NM_146382	Olfr461	942	2	2
14797	NM_053221	V1ra6	942	2	0
18290	NM_146782	Olfr921	942	2	2
2352	NM_010997	Olfr54	942	2	9
5297	NM_146432	Olfr1512	942	2	4
6577	NM_146466	Olfr165	942	2	0
6581	NM_001011855	Olfr169	942	2	4
9780	NM_147011	Olfr1044	945	2	0
9837	NM_146837	Olfr1126	945	2	4
9842	NM_001011836	Olfr1129	945	2	0
9843	NM_146838	Olfr1130	945	2	1
9856	NM_001011519	Olfr1148	945	2	1
9938	NM_146476	Olfr1254	945	2	3
16375	NM_147088	Olfr569	945	2	2
16399	NM_146314	Olfr601	945	2	0
16545	NM_146426	Olfr469	945	2	0
16560	NM_146496	Olfr486	945	2	0
16565	NM_146497	Olfr492	945	2	2
16569	NM_146738	Olfr497	945	2	2
18309	NM_001011812	Olfr951	945	2	4
4283	NM_146540	Olfr1364	945	2	2
992	NM_207158	Olfr427	948	2	4
9497	NM_146624	Olfr356	948	2	5
9782	NM_147017	Olfr1045	948	2	2
9791	NM_207563	Olfr1057	948	2	2
16406	NM_147081	Olfr610	948	2	3
16515	NM_146452	Olfr694	948	2	1
16524	NM_001011749	Olfr704	948	2	2
18062	NM_146566	Olfr830	948	2	2
18287	NM_146440	Olfr919	948	2	0
18302	NM_146438	Olfr938	948	2	1
2027	NM_146673	Olfr823	948	2	1
7605	NM_147062	Olfr124	948	2	6
8743	NM_146291	Olfr1484	948	2	0
19975	NM_146582	Olfr1046	951	2	0
20560	NM_001099315	LOC100039834	951	2	1
15161	NM_031499	Prp2	951	2	1
16418	NM_001025386	Olfr627	951	2	0
16514	NM_146453	Olfr693	951	2	2
16519	NM_001011862	Olfr699	951	2	3
16520	NM_146600	Olfr700	951	2	1
18318	NM_146279	Olfr960	951	2	1
2019	NM_146670	Olfr815	951	2	2
3198	NM_001013823	OTTMUSG00000002196	951	2	0
9500	NM_146622	Olfr360	954	2	0
9502	NM_147051	Olfr362	954	2	1
12501	NM_001011856	Olfr1331	954	2	2
14439	NM_146986	Olfr38	954	2	4
15381	NM_207136	Olfr1349	954	2	7
16361	NM_146325	Olfr554	954	2	8
16389	NM_147052	Olfr589	954	2	4
16433	NM_147119	Olfr632	954	2	3
16517	NM_146599	Olfr697	954	2	3
7592	NM_001005485	Olfr111	954	2	3
9864	NM_054091	Olfr74	957	2	7
16368	NM_147112	Olfr559	957	2	0
16387	NM_147087	Olfr585	957	2	0
16412	NM_147047	Olfr618	957	2	3
16573	NM_001011858	Olfr504	957	2	3
2315	NM_146472	Olfr1384	957	2	7
5299	NM_146431	Olfr1510	957	2	2
9865	NM_146649	Olfr1160	960	2	2
15663	NM_134231	V1re12	960	2	1
16223	NM_146616	Olfr305	960	2	2
16403	NM_147094	Olfr606	960	2	1
16405	NM_147082	Olfr609	960	2	3
18093	NM_146561	Olfr873	960	2	0
20052	NM_146997	Olfr178	960	2	3
10543	NM_008953	Psp	961	2	6
19843	NM_020017	Magea3	963	2	3
15929	NM_026690	0610012D14Rik	966	2	3
16436	NM_147120	Olfr638	966	2	0
9501	NM_146368	Olfr361	969	2	2
14030	NM_133209	Pilrb1	969	2	7
3194	NM_026807	1110033F04Rik	971	2	2
505	NM_147037	Olfr1413	972	2	6
16556	NM_146733	Olfr482	972	2	5
7608	NM_146377	Olfr127	972	2	4
7610	NM_001011829	Olfr761	972	2	0
9811	NM_181818	Olfr141	977	2	3
20005	NM_010057	Dlx6	978	2	11
16360	NM_207621	Olfr553	981	2	1
4282	NM_207572	Olfr1365	981	2	7
9506	NM_146374	Olfr368	984	2	0
16493	NM_146355	Olfr692	990	2	12
15169	NM_207021	Tas2r117	993	2	1
19552	NM_031171	Mageb2	993	2	0
7550	NM_177634	H2-M10.4	996	2	4
1220	NM_053205	Taar1	999	2	1
16351	NM_020289	Olfr544	1005	2	1
2446	NM_001011770	Olfr332	1005	2	4
7140	NM_134201	V1rf4	1005	2	3
13038	NM_009400	Tnfrsf18	1007	2	3
19531	NM_001013760	EG238829	1010	2	0
7052	NM_026611	Rnaset2b	1013	2	5
4421	NM_026206	Prl7c1	1016	2	3
14586	NM_134172	V1rc17	1020	2	2
19397	NM_027510	3830403N18Rik	1020	2	26
1221	NM_001007266	Taar2	1020	2	3
7126	NM_177316	Fpr-rs6	1020	2	0
7129	NM_134195	V1re6	1027	2	2
15157	NM_053251	EG114600	1031	2	5
19551	NM_001083629	EG278087	1035	2	0
1231	NM_001010830	Taar8a	1035	2	0
12782	NM_027063	1700013G24Rik	1036	2	7
18303	NM_146829	Olfr27	1039	2	1
4092	NM_013776	Tcl1b5	1041	2	0
22496	NM_001101613	LOC670533	1043	2	3
1234	NM_001010831	Taar9	1047	2	4
14390	NM_026317	1700016G05Rik	1049	2	12
4765	NM_029343	Spata9	1053	2	11
7134	NM_134193	V1re4	1056	2	3
13951	NM_020504	Cldn13	1066	2	12
16233	NM_146620	Olfr292	1077	2	9
1229	NM_001010835	Taar7e	1077	2	1
20495	NM_001099311	LOC670464	1079	2	2
177	NM_001013799	A530098C11Rik	1086	2	9
20782	NM_028854	Tbc1d21	1097	2	2
6122	NM_023623	1300013D18Rik	1102	2	1
20098	NM_001085502	Nt5c1a	1103	2	3
4336	NM_134214	V1rh5	1104	2	3
6033	NM_015738	Galr3	1113	2	2
19553	NM_010759	Mageb1	1143	2	0
5633	NM_023878	Cldn10	1148	2	7
562	NM_201376	Serpinb3d	1164	2	1
14166	NM_026136	4930449I24Rik	1168	2	2
6931	NM_181490	Cldn17	1172	2	0
11297	NM_207263	Pglyrp4	1173	2	7
4203	NM_013778	Akr1c13	1193	2	13
19842	NM_020019	Magea6	1201	2	2
11540	NM_145126	Chi3l4	1209	2	0
13774	NM_133902	Sdsl	1209	2	20
11006	NM_198657	EG381438	1215	2	4
16048	NM_153101	Mrgpra2	1233	2	0
1251	NM_026336	2310057J18Rik	1239	2	6
19678	NM_026333	2010106E10Rik	1257	2	4
10664	NM_145369	Wfdc5	1287	2	1
12034	NM_019474	Olfr156	1303	2	2
22195	NM_001024709	EG544710	1305	2	3
18473	NM_019493	Btg4	1311	2	3
15454	NM_145709	Obox5	1312	2	1
18223	NM_026593	D730048I06Rik	1334	2	5
21206	NM_013621	Olfr69	1357	2	3
13402	NM_001024147	EG545758	1380	2	28
9656	NM_007967	Evx2	1428	2	8
2942	NM_009139	Ccl6	1436	2	6
7045	NM_001045538	LOC547127	1483	2	5
8907	NM_206537	Cyp2c54	1519	2	4
17047	NM_130903	Cd209c	1550	2	4
1019	NM_001034899	EG545391	1587	2	1
19139	NM_198667	BC061212	1594	2	0
20195	NM_001098267	Ttll2	1623	2	1
16430	NM_013617	Olfr64	1662	2	3
15658	NM_009997	Cyp2a4	1715	2	2
12408	NM_177668	A030001H23Rik	1729	2	7
19810	NM_001037716	ENSMUSG00000072928	1803	2	0
20235	NM_001014395	EG382156	1824	2	2
7056	NM_009340	Tcp10a	1832	2	4
21385	NM_001105254	LOC100039315	1893	2	0
4451	NM_183197	Serpinb9f	1908	2	0
20156	NM_001085554	OTTMUSG00000016437	1960	2	0
6337	NM_010667	5430421N21Rik	1960	2	4
424	NM_175219	C130026I21Rik	1971	2	6
19049	NM_133980	Slc22a13	1989	2	5
8594	NM_001013820	EG434674	2004	2	4
5863	NM_183194	9930109F21Rik	2140	2	0
13471	NM_016771	Sult1d1	2347	2	10
21288	NM_001104618	EG667060	2484	2	1
21290	NM_175674	4933425M15Rik	2484	2	2
21299	NM_001104624	Vmn2r13	2496	2	3
21115	NM_001102602	EG623734	2553	2	4
21371	NM_001105183	Vmn2r70	2565	2	9
15017	NM_019917	V2r1b	2568	2	5
21255	NM_001104580	EG619697	2571	2	4
21236	NM_001104542	EG627132	2574	2	10
21239	NM_001104550	EG224552	2574	2	1
20954	NM_001100446	LOC100043216	2579	2	2
21219	NM_001103368	EG624765	2592	2	2
20073	NM_001097977	LOC433486	2672	2	1
20074	NM_001097977	LOC433486	2672	2	1
19518	NM_001081670	EG546325	2857	2	5
